id,"City name",Categories,Title
14360,Tewksbury,"North America>United States of America>Massachusetts","Is Tewksbury Tap Water Safe to Drink?"
14362,Texarkana,"North America>United States of America>Arkansas","Is Texarkana Tap Water Safe to Drink?"
14364,"Texas City","North America>United States of America>Texas","Is Texas City Tap Water Safe to Drink?"
14366,"The Colony","North America>United States of America>Texas","Is The Colony Tap Water Safe to Drink?"
14368,"The Dalles","North America>United States of America>Oregon","Is The Dalles Tap Water Safe to Drink?"
14369,"The Villages","North America>United States of America>Florida","Is The Villages Tap Water Safe to Drink?"
14371,Theodore,"North America>United States of America>Alabama","Is Theodore Tap Water Safe to Drink?"
14373,Thibodaux,"North America>United States of America>Louisiana","Is Thibodaux Tap Water Safe to Drink?"
14375,Thomaston,"North America>United States of America>Georgia","Is Thomaston Tap Water Safe to Drink?"
14376,Thomasville,"North America>United States of America>Georgia","Is Thomasville Tap Water Safe to Drink?"
14378,Thomasville,"North America>United States of America>North Carolina","Is Thomasville Tap Water Safe to Drink?"
14380,Thomson,"North America>United States of America>Georgia","Is Thomson Tap Water Safe to Drink?"
14383,Tiffin,"North America>United States of America>Ohio","Is Tiffin Tap Water Safe to Drink?"
14385,Tifton,"North America>United States of America>Georgia","Is Tifton Tap Water Safe to Drink?"
14387,Tigard,"North America>United States of America>Oregon","Is Tigard Tap Water Safe to Drink?"
14389,"Tinker Afb","North America>United States of America>Oklahoma","Is Tinker Afb Tap Water Safe to Drink?"
14390,"Tinley Park","North America>United States of America>Illinois","Is Tinley Park Tap Water Safe to Drink?"
14391,Mansfield,"North America>United States of America>Texas","Is Mansfield Tap Water Safe to Drink?"
14392,Tisbury,"North America>United States of America>Massachusetts","Is Tisbury Tap Water Safe to Drink?"
14394,"Titus County","North America>United States of America>Texas","Is Titus County Tap Water Safe to Drink?"
14396,Titusville,"North America>United States of America>Florida","Is Titusville Tap Water Safe to Drink?"
14398,Toccoa,"North America>United States of America>Georgia","Is Toccoa Tap Water Safe to Drink?"
14399,Maple,"North America>United States of America>North Carolina","Is Maple Tap Water Safe to Drink?"
14401,Tooele,"North America>United States of America>Utah","Is Tooele Tap Water Safe to Drink?"
14405,"Totowa Boro","North America>United States of America>New Jersey","Is Totowa Boro Tap Water Safe to Drink?"
14407,"Town Of Buckeye-sono","North America>United States of America>Arizona","Is Town Of Buckeye-sono Tap Water Safe to Drink?"
14408,"Trabuco Canyon","North America>United States of America>California","Is Trabuco Canyon Tap Water Safe to Drink?"
14411,"Travis County","North America>United States of America>Texas","Is Travis County Tap Water Safe to Drink?"
14414,Trenton,"North America>United States of America>Georgia","Is Trenton Tap Water Safe to Drink?"
14415,Trenton,"North America>United States of America>Michigan","Is Trenton Tap Water Safe to Drink?"
14417,Trenton,"North America>United States of America>Ohio","Is Trenton Tap Water Safe to Drink?"
14421,"Trigg County","North America>United States of America>Kentucky","Is Trigg County Tap Water Safe to Drink?"
14422,Trinidad,"North America>United States of America>Colorado","Is Trinidad Tap Water Safe to Drink?"
14424,Troutdale,"North America>United States of America>Oregon","Is Troutdale Tap Water Safe to Drink?"
14426,Troy,"North America>United States of America>Alabama","Is Troy Tap Water Safe to Drink?"
14428,Troy,"North America>United States of America>Illinois","Is Troy Tap Water Safe to Drink?"
14449,Maryville,"North America>United States of America>Missouri","Is Maryville Tap Water Safe to Drink?"
14450,Maryville,"North America>United States of America>Tennessee","Is Maryville Tap Water Safe to Drink?"
14457,Maumee,"North America>United States of America>Ohio","Is Maumee Tap Water Safe to Drink?"
14458,Mauriceville,"North America>United States of America>Texas","Is Mauriceville Tap Water Safe to Drink?"
14459,"Maury County","North America>United States of America>Tennessee","Is Maury County Tap Water Safe to Drink?"
14494,Mequon,"North America>United States of America>Wisconsin","Is Mequon Tap Water Safe to Drink?"
14506,Miami,"North America>United States of America>Oklahoma","Is Miami Tap Water Safe to Drink?"
14507,"Miami Beach","North America>United States of America>Florida","Is Miami Beach Tap Water Safe to Drink?"
14543,Minot,"North America>United States of America>North Dakota","Is Minot Tap Water Safe to Drink?"
14611,"Mount Prospect","North America>United States of America>Illinois","Is Mount Prospect Tap Water Safe to Drink?"
14644,Navarre,"North America>United States of America>Florida","Is Navarre Tap Water Safe to Drink?"
14657,"New Caney","North America>United States of America>Texas","Is New Caney Tap Water Safe to Drink?"
14712,"North Garden","North America>United States of America>California","Is North Garden Tap Water Safe to Drink?"
14786,Olathe,"North America>United States of America>Kansas","Is Olathe Tap Water Safe to Drink?"
14788,"Oldham County","North America>United States of America>Kentucky","Is Oldham County Tap Water Safe to Drink?"
14793,Onalaska,"North America>United States of America>Wisconsin","Is Onalaska Tap Water Safe to Drink?"
14833,Oxford,"North America>United States of America>Mississippi","Is Oxford Tap Water Safe to Drink?"
14834,Oxford,"North America>United States of America>Ohio","Is Oxford Tap Water Safe to Drink?"
14843,Palestine,"North America>United States of America>Texas","Is Palestine Tap Water Safe to Drink?"
14860,"Park Forest","North America>United States of America>Illinois","Is Park Forest Tap Water Safe to Drink?"
14907,"Pickens County","North America>United States of America>Alabama","Is Pickens County Tap Water Safe to Drink?"
14914,"Pike County","North America>United States of America>Kentucky","Is Pike County Tap Water Safe to Drink?"
14945,"Ponca City","North America>United States of America>Oklahoma","Is Ponca City Tap Water Safe to Drink?"
14959,"Port Orange","North America>United States of America>Florida","Is Port Orange Tap Water Safe to Drink?"
15031,Reidsville,"North America>United States of America>North Carolina","Is Reidsville Tap Water Safe to Drink?"
15034,Revere,"North America>United States of America>Massachusetts","Is Revere Tap Water Safe to Drink?"
15098,"Rockcastle County","North America>United States of America>Kentucky","Is Rockcastle County Tap Water Safe to Drink?"
15114,Rogersville,"North America>United States of America>Tennessee","Is Rogersville Tap Water Safe to Drink?"
15115,"South Elgin","North America>United States of America>Illinois","Is South Elgin Tap Water Safe to Drink?"
15145,Roslyn,"North America>United States of America>New York","Is Roslyn Tap Water Safe to Drink?"
15146,"South St. Paul","North America>United States of America>Minnesota","Is South St. Paul Tap Water Safe to Drink?"
15147,"Ross County","North America>United States of America>Ohio","Is Ross County Tap Water Safe to Drink?"
15193,Springboro,"North America>United States of America>Ohio","Is Springboro Tap Water Safe to Drink?"
15205,Sahuarita,"North America>United States of America>Arizona","Is Sahuarita Tap Water Safe to Drink?"
15210,"St James City","North America>United States of America>Florida","Is St James City Tap Water Safe to Drink?"
15220,Salinas,"North America>United States of America>California","Is Salinas Tap Water Safe to Drink?"
15246,"Stafford Twp.","North America>United States of America>New Jersey","Is Stafford Twp. Tap Water Safe to Drink?"
15267,Stoughton,"North America>United States of America>Wisconsin","Is Stoughton Tap Water Safe to Drink?"
15297,"Sun City West","North America>United States of America>Arizona","Is Sun City West Tap Water Safe to Drink?"
15312,Superior,"North America>United States of America>Wisconsin","Is Superior Tap Water Safe to Drink?"
15319,Scarsdale,"North America>United States of America>New York","Is Scarsdale Tap Water Safe to Drink?"
15352,Seagoville,"North America>United States of America>Texas","Is Seagoville Tap Water Safe to Drink?"
15353,Tavares,"North America>United States of America>Florida","Is Tavares Tap Water Safe to Drink?"
15393,Thomaston,"North America>United States of America>Georgia","Is Thomaston Tap Water Safe to Drink?"
15397,Thomasville,"North America>United States of America>North Carolina","Is Thomasville Tap Water Safe to Drink?"
15446,Slidell,"North America>United States of America>Louisiana","Is Slidell Tap Water Safe to Drink?"
15447,Troy,"North America>United States of America>Missouri","Is Troy Tap Water Safe to Drink?"
15453,Truckee,"North America>United States of America>California","Is Truckee Tap Water Safe to Drink?"
15455,"Trumbull County","North America>United States of America>Ohio","Is Trumbull County Tap Water Safe to Drink?"
15457,Trussville,"North America>United States of America>Alabama","Is Trussville Tap Water Safe to Drink?"
15458,Tualatin,"North America>United States of America>Oregon","Is Tualatin Tap Water Safe to Drink?"
15461,Tulare,"North America>United States of America>California","Is Tulare Tap Water Safe to Drink?"
15463,Tullahoma,"North America>United States of America>Tennessee","Is Tullahoma Tap Water Safe to Drink?"
15466,"Tulsa County","North America>United States of America>Oklahoma","Is Tulsa County Tap Water Safe to Drink?"
15468,Tumwater,"North America>United States of America>Washington","Is Tumwater Tap Water Safe to Drink?"
15470,Turlock,"North America>United States of America>California","Is Turlock Tap Water Safe to Drink?"
15473,Tuscumbia,"North America>United States of America>Alabama","Is Tuscumbia Tap Water Safe to Drink?"
15475,Tuskegee,"North America>United States of America>Alabama","Is Tuskegee Tap Water Safe to Drink?"
15477,Tustin,"North America>United States of America>California","Is Tustin Tap Water Safe to Drink?"
15479,"Twentynine Palms","North America>United States of America>California","Is Twentynine Palms Tap Water Safe to Drink?"
15482,"Two Rivers","North America>United States of America>Wisconsin","Is Two Rivers Tap Water Safe to Drink?"
15485,Union,"North America>United States of America>Missouri","Is Union Tap Water Safe to Drink?"
15487,Union,"North America>United States of America>South Carolina","Is Union Tap Water Safe to Drink?"
15489,"Union City","North America>United States of America>Georgia","Is Union City Tap Water Safe to Drink?"
15490,Soquel,"North America>United States of America>California","Is Soquel Tap Water Safe to Drink?"
15491,"Union City","North America>United States of America>Tennessee","Is Union City Tap Water Safe to Drink?"
15493,"Union County","North America>United States of America>Georgia","Is Union County Tap Water Safe to Drink?"
15494,"Universal City","North America>United States of America>Texas","Is Universal City Tap Water Safe to Drink?"
