id,Title,"City name",Categories
6818,"Is Lexington Tap Water Safe to Drink?",Lexington,"North America>United States of America>Kentucky"
6819,"Is Lexington Park Tap Water Safe to Drink?","Lexington Park","North America>United States of America>Maryland"
6820,"Is Lincoln Tap Water Safe to Drink?",Lincoln,"North America>United States of America>Nebraska"
6821,"Is Little Rock Tap Water Safe to Drink?","Little Rock","North America>United States of America>Arkansas"
6822,"Is Livermore Tap Water Safe to Drink?",Livermore,"North America>United States of America>California"
6823,"Is Livonia Tap Water Safe to Drink?",Livonia,"North America>United States of America>Michigan"
6824,"Is Cache County County Tap Water Safe to Drink?","Logan City","North America>United States of America>Utah"
6825,"Is Long Beach Tap Water Safe to Drink?","Long Beach","North America>United States of America>California"
6826,"Is Long Branch Tap Water Safe to Drink?","Long Branch","North America>United States of America>New Jersey"
6827,"Is Long Island Tap Water Safe to Drink?","Long Island","North America>United States of America>New York"
6828,"Is Longmont Tap Water Safe to Drink?",Longmont,"North America>United States of America>Colorado"
6814,"Is Comanche County Tap Water Safe to Drink?",Lawton,"North America>United States of America>Oklahoma"
6815,"Is Leander Tap Water Safe to Drink?",Leander,"North America>United States of America>Texas"
6816,"Is Lehi Tap Water Safe to Drink?",Lehi,"North America>United States of America>Utah"
6829,"Is Longview Tap Water Safe to Drink?",Longview,"North America>United States of America>Texas"
6832,"Is Los Gatos Tap Water Safe to Drink?","Los Gatos","North America>United States of America>California"
6833,"Is Louisville Tap Water Safe to Drink?",Louisville,"North America>United States of America>Kentucky"
6834,"Is Loveland Tap Water Safe to Drink?",Loveland,"North America>United States of America>Colorado"
6835,"Is Lowell Tap Water Safe to Drink?",Lowell,"North America>United States of America>Massachusetts"
6836,"Is Lubbock Tap Water Safe to Drink?",Lubbock,"North America>United States of America>Texas"
6837,"Is Lynchburg Tap Water Safe to Drink?",Lynchburg,"North America>United States of America>Virginia"
6838,"Is Macon Tap Water Safe to Drink?",Macon,"North America>United States of America>Georgia"
6839,"Is Madera Tap Water Safe to Drink?",Madera,"North America>United States of America>California"
6840,"Is Madison Tap Water Safe to Drink?",Madison,"North America>United States of America>Wisconsin"
6841,"Is Malden Tap Water Safe to Drink?",Malden,"North America>United States of America>Massachusetts"
6842,"Is Manassas Tap Water Safe to Drink?",Manassas,"North America>United States of America>Virginia"
6843,"Is Manchester Tap Water Safe to Drink?",Manchester,"North America>United States of America>New Hampshire"
6844,"Is Manhattan Tap Water Safe to Drink?",Manhattan,"North America>United States of America>Kansas"
6830,"Is Longview Tap Water Safe to Drink?",Longview,"North America>United States of America>Washington"
6845,"Is Mankato Tap Water Safe to Drink?",Mankato,"North America>United States of America>Minnesota"
6846,"Is Mansfield Tap Water Safe to Drink?",Mansfield,"North America>United States of America>Ohio"
6847,"Is Marietta Tap Water Safe to Drink?",Marietta,"North America>United States of America>Georgia"
6848,"Is Marina Tap Water Safe to Drink?",Marina,"North America>United States of America>California"
6849,"Is Marquette Tap Water Safe to Drink?",Marquette,"North America>United States of America>Michigan"
6850,"Is Martinez Tap Water Safe to Drink?",Martinez,"North America>United States of America>California"
6851,"Is Martinsburg Tap Water Safe to Drink?",Martinsburg,"North America>United States of America>West Virginia"
6852,"Is Maui Tap Water Safe to Drink?",Maui,"North America>United States of America>Hawaii"
6853,"Is Mcallen Tap Water Safe to Drink?",Mcallen,"North America>United States of America>Texas"
6854,"Is Mckinney Tap Water Safe to Drink?",Mckinney,"North America>United States of America>Texas"
6855,"Is Mechanicsburg Tap Water Safe to Drink?",Mechanicsburg,"North America>United States of America>Pennsylvania"
6856,"Is Medford Tap Water Safe to Drink?",Medford,"North America>United States of America>Oregon"
6857,"Is Melbourne Tap Water Safe to Drink?",Melbourne,"North America>United States of America>Florida"
6858,"Is Memphis Tap Water Safe to Drink?",Memphis,"North America>United States of America>Tennessee"
6859,"Is Merced Tap Water Safe to Drink?",Merced,"North America>United States of America>California"
6861,"Is Mesquite Tap Water Safe to Drink?",Mesquite,"North America>United States of America>Texas"
6860,"Is Mesa Tap Water Safe to Drink?",Mesa,"North America>United States of America>Arizona"
6863,"Is Midland Tap Water Safe to Drink?",Midland,"North America>United States of America>Michigan"
6864,"Is Midland Tap Water Safe to Drink?",Midland,"North America>United States of America>Texas"
6865,"Is Midlothian Tap Water Safe to Drink?",Midlothian,"North America>United States of America>Virginia"
6866,"Is Milwaukee Tap Water Safe to Drink?",Milwaukee,"North America>United States of America>Wisconsin"
6867,"Is Minneapolis Tap Water Safe to Drink?",Minneapolis,"North America>United States of America>Minnesota"
6868,"Is Mission Viejo Tap Water Safe to Drink?","Mission Viejo","North America>United States of America>California"
6869,"Is Missoula Tap Water Safe to Drink?",Missoula,"North America>United States of America>Montana"
6870,"Is Moab Tap Water Safe to Drink?",Moab,"North America>United States of America>Utah"
6871,"Is Moberly Tap Water Safe to Drink?",Moberly,"North America>United States of America>Missouri"
6872,"Is Mobile Tap Water Safe to Drink?",Mobile,"North America>United States of America>Alabama"
6873,"Is Modesto Tap Water Safe to Drink?",Modesto,"North America>United States of America>California"
6874,"Is Moline Tap Water Safe to Drink?",Moline,"North America>United States of America>Illinois"
6875,"Is Monroe Tap Water Safe to Drink?",Monroe,"North America>United States of America>Louisiana"
6876,"Is Montclair Town Tap Water Safe to Drink?","Montclair Town","North America>United States of America>New Jersey"
6877,"Is Monterey Tap Water Safe to Drink?",Monterey,"North America>United States of America>California"
6893,"Is Nashua Tap Water Safe to Drink?",Nashua,"North America>United States of America>New Hampshire"
6878,"Is Montgomery Tap Water Safe to Drink?",Montgomery,"North America>United States of America>Alabama"
6879,"Is Mooresville Tap Water Safe to Drink?",Mooresville,"North America>United States of America>North Carolina"
6880,"Is Morgantown Tap Water Safe to Drink?",Morgantown,"North America>United States of America>West Virginia"
6881,"Is Morristown Tap Water Safe to Drink?",Morristown,"North America>United States of America>New Jersey"
6882,"Is Morristown Tap Water Safe to Drink?",Morristown,"North America>United States of America>Tennessee"
6883,"Is Mount Pleasant Tap Water Safe to Drink?","Mount Pleasant","North America>United States of America>Michigan"
6884,"Is Mountain View Tap Water Safe to Drink?","Mountain View","North America>United States of America>California"
6885,"Is Muncie Tap Water Safe to Drink?",Muncie,"North America>United States of America>Indiana"
6886,"Is Murfreesboro Tap Water Safe to Drink?",Murfreesboro,"North America>United States of America>Tennessee"
6887,"Is Murrieta Tap Water Safe to Drink?",Murrieta,"North America>United States of America>California"
6888,"Is Muskegon Tap Water Safe to Drink?",Muskegon,"North America>United States of America>Michigan"
6889,"Is Myrtle Beach Tap Water Safe to Drink?","Myrtle Beach","North America>United States of America>South Carolina"
6890,"Is Napa Tap Water Safe to Drink?",Napa,"North America>United States of America>California"
6891,"Is Naperville Tap Water Safe to Drink?",Naperville,"North America>United States of America>Illinois"
6892,"Is Naples Tap Water Safe to Drink?",Naples,"North America>United States of America>Florida"
6907,"Is Newport Tap Water Safe to Drink?",Newport,"North America>United States of America>Rhode Island"
6908,"Is Newport Beach Tap Water Safe to Drink?","Newport Beach","North America>United States of America>California"
6909,"Is Newport News Tap Water Safe to Drink?","Newport News","North America>United States of America>Virginia"
6894,"Is Nashville Tap Water Safe to Drink?",Nashville,"North America>United States of America>Tennessee"
6895,"Is Natick Tap Water Safe to Drink?",Natick,"North America>United States of America>Massachusetts"
6896,"Is New Bedford Tap Water Safe to Drink?","New Bedford","North America>United States of America>Massachusetts"
6897,"Is New Bern Tap Water Safe to Drink?","New Bern","North America>United States of America>North Carolina"
6898,"Is New Braunfels Tap Water Safe to Drink?","New Braunfels","North America>United States of America>Texas"
6899,"Is New City Tap Water Safe to Drink?","New City","North America>United States of America>New York"
6900,"Is New Haven Tap Water Safe to Drink?","New Haven","North America>United States of America>Connecticut"
6901,"Is New Orleans Tap Water Safe to Drink?","New Orleans","North America>United States of America>Louisiana"
6902,"Is New Port Richey Tap Water Safe to Drink?","New Port Richey","North America>United States of America>Florida"
6904,"Is Newark Tap Water Safe to Drink?",Newark,"North America>United States of America>Delaware"
6905,"Is Newark Tap Water Safe to Drink?",Newark,"North America>United States of America>New Jersey"
6906,"Is Newnan Tap Water Safe to Drink?",Newnan,"North America>United States of America>Georgia"
6910,"Is Newton Tap Water Safe to Drink?",Newton,"North America>United States of America>Massachusetts"
6921,"Is O Fallon Tap Water Safe to Drink?","O Fallon","North America>United States of America>Missouri"
6922,"Is Oakland Tap Water Safe to Drink?",Oakland,"North America>United States of America>California"
6923,"Is Ocala Tap Water Safe to Drink?",Ocala,"North America>United States of America>Florida"
6924,"Is Oceanside Tap Water Safe to Drink?",Oceanside,"North America>United States of America>California"
6925,"Is Odessa Tap Water Safe to Drink?",Odessa,"North America>United States of America>Texas"
6911,"Is Niagara Falls Tap Water Safe to Drink?","Niagara Falls","North America>United States of America>New York"
6912,"Is Niles Tap Water Safe to Drink?",Niles,"North America>United States of America>Michigan"
6913,"Is Norfolk Tap Water Safe to Drink?",Norfolk,"North America>United States of America>Virginia"
6914,"Is Normal Tap Water Safe to Drink?",Normal,"North America>United States of America>Illinois"
6915,"Is Norman Tap Water Safe to Drink?",Norman,"North America>United States of America>Oklahoma"
6916,"Is North Brunswick Twp. Tap Water Safe to Drink?","North Brunswick Twp.","North America>United States of America>New Jersey"
6917,"Is North Platte Tap Water Safe to Drink?","North Platte","North America>United States of America>Nebraska"
6918,"Is Northampton Tap Water Safe to Drink?",Northampton,"North America>United States of America>Massachusetts"
6919,"Is Norwalk Tap Water Safe to Drink?",Norwalk,"North America>United States of America>California"
6920,"Is Norwalk Tap Water Safe to Drink?",Norwalk,"North America>United States of America>Connecticut"
6926,"Is Ogden Tap Water Safe to Drink?",Ogden,"North America>United States of America>Utah"
6927,"Is Oklahoma City Tap Water Safe to Drink?","Oklahoma City","North America>United States of America>Oklahoma"
6936,"Is Owosso Tap Water Safe to Drink?",Owosso,"North America>United States of America>Michigan"
6937,"Is Oxnard Tap Water Safe to Drink?",Oxnard,"North America>United States of America>California"
6938,"Is Paducah Tap Water Safe to Drink?",Paducah,"North America>United States of America>Kentucky"
6939,"Is Palm Coast Tap Water Safe to Drink?","Palm Coast","North America>United States of America>Florida"
6940,"Is Palm Springs Tap Water Safe to Drink?","Palm Springs","North America>United States of America>California"
6941,"Is Palmdale Tap Water Safe to Drink?",Palmdale,"North America>United States of America>California"
6928,"Is Olympia Tap Water Safe to Drink?",Olympia,"North America>United States of America>Washington"
6929,"Is Omaha Tap Water Safe to Drink?",Omaha,"North America>United States of America>Nebraska"
